,user_id,tool_id,s_overall_score,b_overall_score
299,29.0,9.0,3.0186209452271826,2.9421233152076476
300,30.0,0.0,2.8829644204251994,3.0221631820352037
309,30.0,9.0,3.131115109699028,3.267727851269907
314,31.0,4.0,2.340230507699017,2.59194625571997
315,31.0,5.0,2.427592421948113,2.386490318492721
326,32.0,6.0,3.267537111501442,3.7409548655918616
327,32.0,7.0,3.357835606335341,3.864781544947003
328,32.0,8.0,2.8094609959115964,3.2594782373986138
333,33.0,3.0,2.965735007256736,3.282710175908826
337,33.0,7.0,3.179543867574371,3.3725143196917373
341,34.0,1.0,3.252022689412977,3.2592815696977855
342,34.0,2.0,3.2004015743637537,3.1622184482332836
346,34.0,6.0,4.174885108635416,3.393234280874304
355,35.0,5.0,3.3906567645519616,3.7384209966731854
357,35.0,7.0,3.3853546211227283,4.0220958755899305
358,35.0,8.0,3.0268932789162193,3.4063982712816037
361,36.0,1.0,3.5335865133951825,3.837704239603305
362,36.0,2.0,3.336284934471608,3.7628686179612583
364,36.0,4.0,3.7341252260399433,3.919271508939189
366,36.0,6.0,3.5277780497633944,3.9840394010881646
375,37.0,5.0,2.0801000481180583,2.9168247289791083
377,37.0,7.0,2.8634552635460397,3.2122994302374592
379,37.0,9.0,2.829354145938672,3.0259883689805247
380,38.0,0.0,2.7620950961356123,2.8795811138086496
381,38.0,1.0,2.9760610452657477,3.0783571537123455
393,39.0,3.0,3.076319317031864,3.635455581430377
394,39.0,4.0,3.138087683377052,3.579217588536173
397,39.0,7.0,3.66325133180866,3.770686721277075
404,40.0,4.0,3.4336977781767515,4.031287702040723
409,40.0,9.0,3.577320260947334,4.023145202477697
411,41.0,1.0,3.392544473245214,3.737196642316041
413,41.0,3.0,3.2608743302194005,3.910457346775247
419,41.0,9.0,3.94534590216132,3.8204082797494037
425,42.0,5.0,2.4801320461365397,3.0293155998741876
426,42.0,6.0,2.8845476458896617,3.1810366730065898
427,42.0,7.0,2.814112377421502,3.285372920452207
430,43.0,0.0,2.402473278356179,2.5722740967473605
435,43.0,5.0,2.653521709614148,2.732258142112464
442,44.0,2.0,2.8670119802807412,2.8607709421510554
443,44.0,3.0,2.478033692985033,3.1192328298230674
448,44.0,8.0,2.6198989756341504,2.635008843627144
452,45.0,2.0,3.1540295676255794,2.771131126912922
453,45.0,3.0,3.064122802154171,3.047050413206654
464,46.0,4.0,3.1611169472314526,3.786784608552112
468,46.0,8.0,2.9376260224972155,3.3790790122288232
473,47.0,3.0,1.1741733509287517,2.4779644085955232
476,47.0,6.0,2.33191219984515,2.519052985801913
477,47.0,7.0,2.2829361213986883,2.5835949949855945
480,48.0,0.0,2.9090224269981833,3.492416588135116
485,48.0,5.0,3.1891892213270103,3.672978582146145
491,49.0,1.0,2.5194908367415656,2.636227312878671
499,49.0,9.0,2.5550224487441016,2.7262432660743787
502,50.0,2.0,2.3112067972100285,2.3559984494996806
503,50.0,3.0,2.2465673992441966,2.638464196148616
506,50.0,6.0,2.165295058812236,2.6496400969420186
508,50.0,8.0,1.035331399706222,2.1779817808224253
509,50.0,9.0,2.388874811213887,2.562127531220153
511,51.0,1.0,3.2364573192023243,3.236876647871057
516,51.0,6.0,3.8094714020488896,3.391765657080491
518,51.0,8.0,2.936378088382036,2.912329360260794
520,52.0,0.0,2.238807982977851,2.093996908377009
521,52.0,1.0,1.9013494745483226,2.2248618322334273
524,52.0,4.0,2.3914562121297087,2.4303499910804964
527,52.0,7.0,2.3304275549680264,2.470038954002281
530,53.0,0.0,2.678397403594674,2.7809163751413566
533,53.0,3.0,2.811261568587589,3.0816935388917455
536,53.0,6.0,3.1016950979193965,3.076387725758331
539,53.0,9.0,2.946409488404124,3.014384849838417
545,54.0,5.0,3.4640625485930014,3.8452234848560085
547,54.0,7.0,3.4630823915500586,4.111680014369532
0,0.0,0.0,1.0,1.0
1,0.0,1.0,3.0,3.0
2,0.0,2.0,1.0,1.0
3,0.0,3.0,3.0,3.0
4,0.0,4.0,3.0,3.0
6,0.0,6.0,3.0,3.0
7,0.0,7.0,2.0,2.0
11,1.0,1.0,1.0,1.0
12,1.0,2.0,2.0,2.0
14,1.0,4.0,4.0,4.0
15,1.0,5.0,2.0,2.0
16,1.0,6.0,2.0,2.0
17,1.0,7.0,3.0,3.0
18,1.0,8.0,3.0,3.0
19,1.0,9.0,2.0,2.0
21,2.0,1.0,4.0,4.0
22,2.0,2.0,5.0,5.0
25,2.0,5.0,5.0,5.0
28,2.0,8.0,5.0,5.0
29,2.0,9.0,5.0,5.0
30,3.0,0.0,4.0,4.0
31,3.0,1.0,4.0,4.0
33,3.0,3.0,4.0,4.0
35,3.0,5.0,4.0,4.0
36,3.0,6.0,3.0,3.0
38,3.0,8.0,3.0,3.0
39,3.0,9.0,3.0,3.0
40,4.0,0.0,2.0,2.0
42,4.0,2.0,3.0,3.0
43,4.0,3.0,4.0,4.0
44,4.0,4.0,4.0,4.0
46,4.0,6.0,3.0,3.0
47,4.0,7.0,5.0,5.0
48,4.0,8.0,2.0,2.0
49,4.0,9.0,3.0,3.0
51,5.0,1.0,5.0,5.0
52,5.0,2.0,3.0,3.0
53,5.0,3.0,5.0,5.0
54,5.0,4.0,5.0,5.0
55,5.0,5.0,4.0,4.0
57,5.0,7.0,4.0,4.0
58,5.0,8.0,3.0,3.0
59,5.0,9.0,4.0,4.0
60,6.0,0.0,2.0,2.0
63,6.0,3.0,3.0,3.0
64,6.0,4.0,3.0,3.0
65,6.0,5.0,2.0,2.0
66,6.0,6.0,2.0,2.0
67,6.0,7.0,3.0,3.0
68,6.0,8.0,2.0,2.0
71,7.0,1.0,5.0,5.0
72,7.0,2.0,4.0,4.0
74,7.0,4.0,5.0,5.0
76,7.0,6.0,5.0,5.0
77,7.0,7.0,5.0,5.0
78,7.0,8.0,4.0,4.0
79,7.0,9.0,4.0,4.0
80,8.0,0.0,5.0,5.0
81,8.0,1.0,5.0,5.0
82,8.0,2.0,5.0,5.0
83,8.0,3.0,5.0,5.0
85,8.0,5.0,5.0,5.0
86,8.0,6.0,5.0,5.0
88,8.0,8.0,4.0,4.0
89,8.0,9.0,4.0,4.0
90,9.0,0.0,3.0,3.0
91,9.0,1.0,2.0,2.0
92,9.0,2.0,4.0,4.0
93,9.0,3.0,3.0,3.0
94,9.0,4.0,4.0,4.0
96,9.0,6.0,3.0,3.0
97,9.0,7.0,5.0,5.0
100,10.0,0.0,3.0,3.0
102,10.0,2.0,4.0,4.0
103,10.0,3.0,4.0,4.0
104,10.0,4.0,5.0,5.0
105,10.0,5.0,2.0,2.0
107,10.0,7.0,1.0,1.0
109,10.0,9.0,1.0,1.0
110,11.0,0.0,3.0,3.0
111,11.0,1.0,5.0,5.0
112,11.0,2.0,4.0,4.0
114,11.0,4.0,4.0,4.0
116,11.0,6.0,5.0,5.0
119,11.0,9.0,2.0,2.0
120,12.0,0.0,4.0,4.0
121,12.0,1.0,3.0,3.0
123,12.0,3.0,4.0,4.0
125,12.0,5.0,4.0,4.0
126,12.0,6.0,5.0,5.0
127,12.0,7.0,5.0,5.0
128,12.0,8.0,4.0,4.0
129,12.0,9.0,4.0,4.0
130,13.0,0.0,3.0,3.0
131,13.0,1.0,2.0,2.0
132,13.0,2.0,1.0,1.0
134,13.0,4.0,2.0,2.0
135,13.0,5.0,3.0,3.0
136,13.0,6.0,4.0,4.0
137,13.0,7.0,1.0,1.0
141,14.0,1.0,3.0,3.0
142,14.0,2.0,2.0,2.0
143,14.0,3.0,4.0,4.0
144,14.0,4.0,2.0,2.0
145,14.0,5.0,4.0,4.0
146,14.0,6.0,3.0,3.0
147,14.0,7.0,5.0,5.0
150,15.0,0.0,1.0,1.0
151,15.0,1.0,3.0,3.0
153,15.0,3.0,3.0,3.0
154,15.0,4.0,3.0,3.0
155,15.0,5.0,5.0,5.0
156,15.0,6.0,2.0,2.0
159,15.0,9.0,4.0,4.0
160,16.0,0.0,3.0,3.0
162,16.0,2.0,2.0,2.0
164,16.0,4.0,2.0,2.0
165,16.0,5.0,2.0,2.0
166,16.0,6.0,1.0,1.0
167,16.0,7.0,2.0,2.0
168,16.0,8.0,2.0,2.0
170,17.0,0.0,1.0,1.0
171,17.0,1.0,1.0,1.0
172,17.0,2.0,2.0,2.0
173,17.0,3.0,2.0,2.0
174,17.0,4.0,3.0,3.0
178,17.0,8.0,2.0,2.0
179,17.0,9.0,2.0,2.0
180,18.0,0.0,2.0,2.0
181,18.0,1.0,3.0,3.0
182,18.0,2.0,4.0,4.0
185,18.0,5.0,3.0,3.0
187,18.0,7.0,4.0,4.0
188,18.0,8.0,3.0,3.0
189,18.0,9.0,4.0,4.0
191,19.0,1.0,3.0,3.0
194,19.0,4.0,3.0,3.0
195,19.0,5.0,4.0,4.0
196,19.0,6.0,4.0,4.0
197,19.0,7.0,4.0,4.0
199,19.0,9.0,3.0,3.0
200,20.0,0.0,3.0,3.0
201,20.0,1.0,2.0,2.0
204,20.0,4.0,2.0,2.0
206,20.0,6.0,5.0,5.0
207,20.0,7.0,4.0,4.0
208,20.0,8.0,3.0,3.0
211,21.0,1.0,2.0,2.0
212,21.0,2.0,2.0,2.0
213,21.0,3.0,1.0,1.0
215,21.0,5.0,3.0,3.0
216,21.0,6.0,3.0,3.0
217,21.0,7.0,1.0,1.0
218,21.0,8.0,2.0,2.0
219,21.0,9.0,2.0,2.0
220,22.0,0.0,2.0,2.0
222,22.0,2.0,1.0,1.0
223,22.0,3.0,2.0,2.0
224,22.0,4.0,2.0,2.0
225,22.0,5.0,2.0,2.0
226,22.0,6.0,3.0,3.0
228,22.0,8.0,1.0,1.0
229,22.0,9.0,2.0,2.0
230,23.0,0.0,3.0,3.0
231,23.0,1.0,4.0,4.0
233,23.0,3.0,2.0,2.0
234,23.0,4.0,5.0,5.0
235,23.0,5.0,3.0,3.0
237,23.0,7.0,4.0,4.0
238,23.0,8.0,3.0,3.0
240,24.0,0.0,4.0,4.0
242,24.0,2.0,5.0,5.0
244,24.0,4.0,5.0,5.0
245,24.0,5.0,3.0,3.0
247,24.0,7.0,4.0,4.0
249,24.0,9.0,4.0,4.0
250,25.0,0.0,4.0,4.0
251,25.0,1.0,4.0,4.0
252,25.0,2.0,4.0,4.0
254,25.0,4.0,3.0,3.0
255,25.0,5.0,4.0,4.0
257,25.0,7.0,4.0,4.0
258,25.0,8.0,2.0,2.0
259,25.0,9.0,3.0,3.0
261,26.0,1.0,3.0,3.0
262,26.0,2.0,2.0,2.0
263,26.0,3.0,2.0,2.0
264,26.0,4.0,5.0,5.0
265,26.0,5.0,1.0,1.0
266,26.0,6.0,4.0,4.0
268,26.0,8.0,1.0,1.0
269,26.0,9.0,2.0,2.0
270,27.0,0.0,2.0,2.0
273,27.0,3.0,2.0,2.0
275,27.0,5.0,3.0,3.0
276,27.0,6.0,2.0,2.0
277,27.0,7.0,2.0,2.0
278,27.0,8.0,2.0,2.0
279,27.0,9.0,2.0,2.0
281,28.0,1.0,3.0,3.0
283,28.0,3.0,4.0,4.0
284,28.0,4.0,3.0,3.0
285,28.0,5.0,3.0,3.0
286,28.0,6.0,3.0,3.0
287,28.0,7.0,4.0,4.0
289,28.0,9.0,4.0,4.0
290,29.0,0.0,1.0,1.0
291,29.0,1.0,1.0,1.0
292,29.0,2.0,4.0,4.0
293,29.0,3.0,3.0,3.0
294,29.0,4.0,1.0,1.0
296,29.0,6.0,3.0,3.0
297,29.0,7.0,3.0,3.0
298,29.0,8.0,4.0,4.0
301,30.0,1.0,3.0,3.0
302,30.0,2.0,2.0,2.0
303,30.0,3.0,4.0,4.0
304,30.0,4.0,5.0,5.0
305,30.0,5.0,3.0,3.0
306,30.0,6.0,2.0,2.0
307,30.0,7.0,5.0,5.0
308,30.0,8.0,2.0,2.0
310,31.0,0.0,3.0,3.0
311,31.0,1.0,1.0,1.0
312,31.0,2.0,1.0,1.0
313,31.0,3.0,1.0,1.0
316,31.0,6.0,1.0,1.0
317,31.0,7.0,2.0,2.0
318,31.0,8.0,1.0,1.0
319,31.0,9.0,3.0,3.0
320,32.0,0.0,4.0,4.0
321,32.0,1.0,4.0,4.0
322,32.0,2.0,4.0,4.0
323,32.0,3.0,4.0,4.0
324,32.0,4.0,4.0,4.0
325,32.0,5.0,4.0,4.0
329,32.0,9.0,5.0,5.0
330,33.0,0.0,3.0,3.0
331,33.0,1.0,3.0,3.0
332,33.0,2.0,3.0,3.0
334,33.0,4.0,2.0,2.0
335,33.0,5.0,2.0,2.0
336,33.0,6.0,4.0,4.0
338,33.0,8.0,4.0,4.0
339,33.0,9.0,3.0,3.0
340,34.0,0.0,3.0,3.0
343,34.0,3.0,4.0,4.0
344,34.0,4.0,4.0,4.0
345,34.0,5.0,2.0,2.0
347,34.0,7.0,4.0,4.0
348,34.0,8.0,2.0,2.0
349,34.0,9.0,4.0,4.0
350,35.0,0.0,3.0,3.0
351,35.0,1.0,5.0,5.0
352,35.0,2.0,4.0,4.0
353,35.0,3.0,5.0,5.0
354,35.0,4.0,4.0,4.0
356,35.0,6.0,5.0,5.0
359,35.0,9.0,5.0,5.0
360,36.0,0.0,4.0,4.0
363,36.0,3.0,5.0,5.0
365,36.0,5.0,5.0,5.0
367,36.0,7.0,5.0,5.0
368,36.0,8.0,4.0,4.0
369,36.0,9.0,5.0,5.0
370,37.0,0.0,1.0,1.0
371,37.0,1.0,4.0,4.0
372,37.0,2.0,3.0,3.0
373,37.0,3.0,3.0,3.0
374,37.0,4.0,1.0,1.0
376,37.0,6.0,3.0,3.0
378,37.0,8.0,4.0,4.0
382,38.0,2.0,2.0,2.0
383,38.0,3.0,3.0,3.0
384,38.0,4.0,3.0,3.0
385,38.0,5.0,4.0,4.0
386,38.0,6.0,3.0,3.0
387,38.0,7.0,4.0,4.0
388,38.0,8.0,1.0,1.0
389,38.0,9.0,4.0,4.0
390,39.0,0.0,4.0,4.0
391,39.0,1.0,4.0,4.0
392,39.0,2.0,3.0,3.0
395,39.0,5.0,4.0,4.0
396,39.0,6.0,5.0,5.0
398,39.0,8.0,2.0,2.0
399,39.0,9.0,5.0,5.0
400,40.0,0.0,5.0,5.0
401,40.0,1.0,4.0,4.0
402,40.0,2.0,5.0,5.0
403,40.0,3.0,5.0,5.0
405,40.0,5.0,5.0,5.0
406,40.0,6.0,5.0,5.0
407,40.0,7.0,5.0,5.0
408,40.0,8.0,5.0,5.0
410,41.0,0.0,4.0,4.0
412,41.0,2.0,3.0,3.0
414,41.0,4.0,5.0,5.0
415,41.0,5.0,5.0,5.0
416,41.0,6.0,4.0,4.0
417,41.0,7.0,5.0,5.0
418,41.0,8.0,5.0,5.0
420,42.0,0.0,3.0,3.0
421,42.0,1.0,3.0,3.0
422,42.0,2.0,3.0,3.0
423,42.0,3.0,4.0,4.0
424,42.0,4.0,4.0,4.0
428,42.0,8.0,2.0,2.0
429,42.0,9.0,2.0,2.0
431,43.0,1.0,2.0,2.0
432,43.0,2.0,2.0,2.0
433,43.0,3.0,3.0,3.0
434,43.0,4.0,3.0,3.0
436,43.0,6.0,3.0,3.0
437,43.0,7.0,2.0,2.0
438,43.0,8.0,1.0,1.0
439,43.0,9.0,3.0,3.0
440,44.0,0.0,3.0,3.0
441,44.0,1.0,3.0,3.0
444,44.0,4.0,2.0,2.0
445,44.0,5.0,1.0,1.0
446,44.0,6.0,4.0,4.0
447,44.0,7.0,5.0,5.0
449,44.0,9.0,1.0,1.0
450,45.0,0.0,2.0,2.0
451,45.0,1.0,3.0,3.0
454,45.0,4.0,2.0,2.0
455,45.0,5.0,3.0,3.0
456,45.0,6.0,1.0,1.0
457,45.0,7.0,3.0,3.0
458,45.0,8.0,2.0,2.0
459,45.0,9.0,3.0,3.0
460,46.0,0.0,4.0,4.0
461,46.0,1.0,3.0,3.0
462,46.0,2.0,4.0,4.0
463,46.0,3.0,5.0,5.0
465,46.0,5.0,5.0,5.0
466,46.0,6.0,4.0,4.0
467,46.0,7.0,5.0,5.0
469,46.0,9.0,5.0,5.0
470,47.0,0.0,1.0,1.0
471,47.0,1.0,1.0,1.0
472,47.0,2.0,1.0,1.0
474,47.0,4.0,3.0,3.0
475,47.0,5.0,1.0,1.0
478,47.0,8.0,2.0,2.0
479,47.0,9.0,2.0,2.0
481,48.0,1.0,4.0,4.0
482,48.0,2.0,5.0,5.0
483,48.0,3.0,5.0,5.0
484,48.0,4.0,5.0,5.0
486,48.0,6.0,4.0,4.0
487,48.0,7.0,5.0,5.0
488,48.0,8.0,2.0,2.0
489,48.0,9.0,5.0,5.0
490,49.0,0.0,2.0,2.0
492,49.0,2.0,1.0,1.0
493,49.0,3.0,3.0,3.0
494,49.0,4.0,1.0,1.0
495,49.0,5.0,2.0,2.0
496,49.0,6.0,4.0,4.0
497,49.0,7.0,2.0,2.0
498,49.0,8.0,2.0,2.0
500,50.0,0.0,2.0,2.0
501,50.0,1.0,2.0,2.0
504,50.0,4.0,2.0,2.0
505,50.0,5.0,2.0,2.0
507,50.0,7.0,1.0,1.0
510,51.0,0.0,3.0,3.0
512,51.0,2.0,3.0,3.0
513,51.0,3.0,3.0,3.0
514,51.0,4.0,4.0,4.0
515,51.0,5.0,3.0,3.0
517,51.0,7.0,4.0,4.0
519,51.0,9.0,3.0,3.0
522,52.0,2.0,1.0,1.0
523,52.0,3.0,1.0,1.0
525,52.0,5.0,1.0,1.0
526,52.0,6.0,2.0,2.0
528,52.0,8.0,1.0,1.0
529,52.0,9.0,1.0,1.0
531,53.0,1.0,3.0,3.0
532,53.0,2.0,2.0,2.0
534,53.0,4.0,4.0,4.0
535,53.0,5.0,2.0,2.0
537,53.0,7.0,3.0,3.0
538,53.0,8.0,2.0,2.0
540,54.0,0.0,5.0,5.0
541,54.0,1.0,5.0,5.0
542,54.0,2.0,5.0,5.0
543,54.0,3.0,5.0,5.0
544,54.0,4.0,5.0,5.0
546,54.0,6.0,5.0,5.0
548,54.0,8.0,3.0,3.0
549,54.0,9.0,4.0,4.0
