,user_id,tool_id,s_overall_score,b_overall_score
245,24.0,5.0,3.0,3.0
247,24.0,7.0,4.0,4.0
249,24.0,9.0,4.0,4.0
250,25.0,0.0,4.0,4.0
251,25.0,1.0,4.0,4.0
252,25.0,2.0,4.0,4.0
254,25.0,4.0,3.0,3.0
255,25.0,5.0,4.0,4.0
257,25.0,7.0,4.0,4.0
258,25.0,8.0,2.0,2.0
259,25.0,9.0,3.0,3.0
261,26.0,1.0,3.0,3.0
262,26.0,2.0,2.0,2.0
263,26.0,3.0,2.0,2.0
264,26.0,4.0,5.0,5.0
265,26.0,5.0,1.0,1.0
266,26.0,6.0,4.0,4.0
268,26.0,8.0,1.0,1.0
269,26.0,9.0,2.0,2.0
270,27.0,0.0,2.0,2.0
273,27.0,3.0,2.0,2.0
275,27.0,5.0,3.0,3.0
276,27.0,6.0,2.0,2.0
277,27.0,7.0,2.0,2.0
278,27.0,8.0,2.0,2.0
279,27.0,9.0,2.0,2.0
281,28.0,1.0,3.0,3.0
283,28.0,3.0,4.0,4.0
284,28.0,4.0,3.0,3.0
285,28.0,5.0,3.0,3.0
286,28.0,6.0,3.0,3.0
287,28.0,7.0,4.0,4.0
289,28.0,9.0,4.0,4.0
290,29.0,0.0,1.0,1.0
291,29.0,1.0,1.0,1.0
292,29.0,2.0,4.0,4.0
293,29.0,3.0,3.0,3.0
294,29.0,4.0,1.0,1.0
296,29.0,6.0,3.0,3.0
297,29.0,7.0,3.0,3.0
298,29.0,8.0,4.0,4.0
301,30.0,1.0,3.0,3.0
302,30.0,2.0,2.0,2.0
303,30.0,3.0,4.0,4.0
304,30.0,4.0,5.0,5.0
305,30.0,5.0,3.0,3.0
306,30.0,6.0,2.0,2.0
307,30.0,7.0,5.0,5.0
308,30.0,8.0,2.0,2.0
310,31.0,0.0,3.0,3.0
311,31.0,1.0,1.0,1.0
312,31.0,2.0,1.0,1.0
313,31.0,3.0,1.0,1.0
316,31.0,6.0,1.0,1.0
317,31.0,7.0,2.0,2.0
318,31.0,8.0,1.0,1.0
319,31.0,9.0,3.0,3.0
320,32.0,0.0,4.0,4.0
321,32.0,1.0,4.0,4.0
322,32.0,2.0,4.0,4.0
323,32.0,3.0,4.0,4.0
324,32.0,4.0,4.0,4.0
325,32.0,5.0,4.0,4.0
329,32.0,9.0,5.0,5.0
330,33.0,0.0,3.0,3.0
331,33.0,1.0,3.0,3.0
332,33.0,2.0,3.0,3.0
334,33.0,4.0,2.0,2.0
335,33.0,5.0,2.0,2.0
336,33.0,6.0,4.0,4.0
338,33.0,8.0,4.0,4.0
339,33.0,9.0,3.0,3.0
340,34.0,0.0,3.0,3.0
343,34.0,3.0,4.0,4.0
344,34.0,4.0,4.0,4.0
345,34.0,5.0,2.0,2.0
347,34.0,7.0,4.0,4.0
348,34.0,8.0,2.0,2.0
349,34.0,9.0,4.0,4.0
350,35.0,0.0,3.0,3.0
351,35.0,1.0,5.0,5.0
352,35.0,2.0,4.0,4.0
353,35.0,3.0,5.0,5.0
354,35.0,4.0,4.0,4.0
356,35.0,6.0,5.0,5.0
359,35.0,9.0,5.0,5.0
360,36.0,0.0,4.0,4.0
363,36.0,3.0,5.0,5.0
365,36.0,5.0,5.0,5.0
367,36.0,7.0,5.0,5.0
368,36.0,8.0,4.0,4.0
369,36.0,9.0,5.0,5.0
370,37.0,0.0,1.0,1.0
371,37.0,1.0,4.0,4.0
372,37.0,2.0,3.0,3.0
373,37.0,3.0,3.0,3.0
374,37.0,4.0,1.0,1.0
376,37.0,6.0,3.0,3.0
378,37.0,8.0,4.0,4.0
382,38.0,2.0,2.0,2.0
383,38.0,3.0,3.0,3.0
384,38.0,4.0,3.0,3.0
385,38.0,5.0,4.0,4.0
386,38.0,6.0,3.0,3.0
387,38.0,7.0,4.0,4.0
388,38.0,8.0,1.0,1.0
389,38.0,9.0,4.0,4.0
390,39.0,0.0,4.0,4.0
391,39.0,1.0,4.0,4.0
392,39.0,2.0,3.0,3.0
395,39.0,5.0,4.0,4.0
396,39.0,6.0,5.0,5.0
398,39.0,8.0,2.0,2.0
399,39.0,9.0,5.0,5.0
400,40.0,0.0,5.0,5.0
401,40.0,1.0,4.0,4.0
402,40.0,2.0,5.0,5.0
403,40.0,3.0,5.0,5.0
405,40.0,5.0,5.0,5.0
406,40.0,6.0,5.0,5.0
407,40.0,7.0,5.0,5.0
408,40.0,8.0,5.0,5.0
410,41.0,0.0,4.0,4.0
412,41.0,2.0,3.0,3.0
414,41.0,4.0,5.0,5.0
415,41.0,5.0,5.0,5.0
416,41.0,6.0,4.0,4.0
417,41.0,7.0,5.0,5.0
418,41.0,8.0,5.0,5.0
420,42.0,0.0,3.0,3.0
421,42.0,1.0,3.0,3.0
422,42.0,2.0,3.0,3.0
423,42.0,3.0,4.0,4.0
424,42.0,4.0,4.0,4.0
428,42.0,8.0,2.0,2.0
429,42.0,9.0,2.0,2.0
431,43.0,1.0,2.0,2.0
432,43.0,2.0,2.0,2.0
433,43.0,3.0,3.0,3.0
434,43.0,4.0,3.0,3.0
436,43.0,6.0,3.0,3.0
437,43.0,7.0,2.0,2.0
438,43.0,8.0,1.0,1.0
439,43.0,9.0,3.0,3.0
440,44.0,0.0,3.0,3.0
441,44.0,1.0,3.0,3.0
444,44.0,4.0,2.0,2.0
445,44.0,5.0,1.0,1.0
446,44.0,6.0,4.0,4.0
447,44.0,7.0,5.0,5.0
449,44.0,9.0,1.0,1.0
450,45.0,0.0,2.0,2.0
451,45.0,1.0,3.0,3.0
454,45.0,4.0,2.0,2.0
455,45.0,5.0,3.0,3.0
456,45.0,6.0,1.0,1.0
457,45.0,7.0,3.0,3.0
458,45.0,8.0,2.0,2.0
459,45.0,9.0,3.0,3.0
460,46.0,0.0,4.0,4.0
461,46.0,1.0,3.0,3.0
462,46.0,2.0,4.0,4.0
463,46.0,3.0,5.0,5.0
465,46.0,5.0,5.0,5.0
466,46.0,6.0,4.0,4.0
467,46.0,7.0,5.0,5.0
469,46.0,9.0,5.0,5.0
470,47.0,0.0,1.0,1.0
471,47.0,1.0,1.0,1.0
472,47.0,2.0,1.0,1.0
474,47.0,4.0,3.0,3.0
475,47.0,5.0,1.0,1.0
478,47.0,8.0,2.0,2.0
479,47.0,9.0,2.0,2.0
481,48.0,1.0,4.0,4.0
482,48.0,2.0,5.0,5.0
483,48.0,3.0,5.0,5.0
484,48.0,4.0,5.0,5.0
486,48.0,6.0,4.0,4.0
487,48.0,7.0,5.0,5.0
488,48.0,8.0,2.0,2.0
489,48.0,9.0,5.0,5.0
490,49.0,0.0,2.0,2.0
492,49.0,2.0,1.0,1.0
493,49.0,3.0,3.0,3.0
494,49.0,4.0,1.0,1.0
495,49.0,5.0,2.0,2.0
496,49.0,6.0,4.0,4.0
497,49.0,7.0,2.0,2.0
498,49.0,8.0,2.0,2.0
500,50.0,0.0,2.0,2.0
501,50.0,1.0,2.0,2.0
504,50.0,4.0,2.0,2.0
505,50.0,5.0,2.0,2.0
507,50.0,7.0,1.0,1.0
510,51.0,0.0,3.0,3.0
512,51.0,2.0,3.0,3.0
513,51.0,3.0,3.0,3.0
514,51.0,4.0,4.0,4.0
515,51.0,5.0,3.0,3.0
517,51.0,7.0,4.0,4.0
519,51.0,9.0,3.0,3.0
522,52.0,2.0,1.0,1.0
523,52.0,3.0,1.0,1.0
525,52.0,5.0,1.0,1.0
526,52.0,6.0,2.0,2.0
528,52.0,8.0,1.0,1.0
529,52.0,9.0,1.0,1.0
531,53.0,1.0,3.0,3.0
532,53.0,2.0,2.0,2.0
534,53.0,4.0,4.0,4.0
535,53.0,5.0,2.0,2.0
537,53.0,7.0,3.0,3.0
538,53.0,8.0,2.0,2.0
540,54.0,0.0,5.0,5.0
541,54.0,1.0,5.0,5.0
542,54.0,2.0,5.0,5.0
543,54.0,3.0,5.0,5.0
544,54.0,4.0,5.0,5.0
546,54.0,6.0,5.0,5.0
548,54.0,8.0,3.0,3.0
549,54.0,9.0,4.0,4.0
